(Iter 325860) Batch 132900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9983, g_l1:1.2726 l1_w: 100.00, btime: 0.3903 s, mbtime: 0.3900 s
(Iter 325910) Batch 132950/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9895, g_l1:0.9792 l1_w: 100.00, btime: 0.3916 s, mbtime: 0.3900 s
(Iter 325960) Batch 133000/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0024, g_l1:1.1624 l1_w: 100.00, btime: 0.3915 s, mbtime: 0.3900 s
(Iter 326010) Batch 133050/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9996, g_l1:1.0021 l1_w: 100.00, btime: 0.3815 s, mbtime: 0.3900 s
(Iter 326060) Batch 133100/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0015, g_l1:0.9838 l1_w: 100.00, btime: 0.3912 s, mbtime: 0.3900 s
(Iter 326110) Batch 133150/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0049, g_l1:1.2823 l1_w: 100.00, btime: 0.3932 s, mbtime: 0.3900 s
(Iter 326160) Batch 133200/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0008, g_l1:1.2816 l1_w: 100.00, btime: 0.3914 s, mbtime: 0.3900 s
(Iter 326210) Batch 133250/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9994, g_l1:1.0208 l1_w: 100.00, btime: 0.3817 s, mbtime: 0.3900 s
(Iter 326260) Batch 133300/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0005, g_l1:1.0307 l1_w: 100.00, btime: 0.3938 s, mbtime: 0.3900 s
(Iter 326310) Batch 133350/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0023, g_l1:0.8758 l1_w: 100.00, btime: 0.3916 s, mbtime: 0.3900 s
(Iter 326360) Batch 133400/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0003, g_l1:1.0338 l1_w: 100.00, btime: 0.3813 s, mbtime: 0.3900 s
(Iter 326410) Batch 133450/192960 (Epoch 2) d_real:0.0003, d_fake:0.0000, g_adv:0.9993, g_l1:1.1482 l1_w: 100.00, btime: 0.3835 s, mbtime: 0.3900 s
(Iter 326460) Batch 133500/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0003, g_l1:0.9527 l1_w: 100.00, btime: 0.3912 s, mbtime: 0.3900 s
(Iter 326510) Batch 133550/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0002, g_l1:1.1113 l1_w: 100.00, btime: 0.3926 s, mbtime: 0.3900 s
(Iter 326560) Batch 133600/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9998, g_l1:0.8882 l1_w: 100.00, btime: 0.3788 s, mbtime: 0.3900 s
(Iter 326610) Batch 133650/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9995, g_l1:0.9035 l1_w: 100.00, btime: 0.4092 s, mbtime: 0.3900 s
(Iter 326660) Batch 133700/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9975, g_l1:1.1247 l1_w: 100.00, btime: 0.3927 s, mbtime: 0.3900 s
(Iter 326710) Batch 133750/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0002, g_l1:0.9118 l1_w: 100.00, btime: 0.3815 s, mbtime: 0.3900 s
(Iter 326760) Batch 133800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0004, g_l1:1.1184 l1_w: 100.00, btime: 0.3915 s, mbtime: 0.3900 s
(Iter 326810) Batch 133850/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9985, g_l1:0.8009 l1_w: 100.00, btime: 0.3819 s, mbtime: 0.3900 s
(Iter 326860) Batch 133900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0006, g_l1:1.2006 l1_w: 100.00, btime: 0.3825 s, mbtime: 0.3900 s
(Iter 326910) Batch 133950/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9983, g_l1:1.2338 l1_w: 100.00, btime: 0.3908 s, mbtime: 0.3900 s
(Iter 326960) Batch 134000/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0001, g_l1:0.9774 l1_w: 100.00, btime: 0.3932 s, mbtime: 0.3900 s
(Iter 327010) Batch 134050/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9931, g_l1:1.1447 l1_w: 100.00, btime: 0.3915 s, mbtime: 0.3900 s
(Iter 327060) Batch 134100/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9974, g_l1:1.1069 l1_w: 100.00, btime: 0.3819 s, mbtime: 0.3900 s
(Iter 327110) Batch 134150/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0008, g_l1:1.0498 l1_w: 100.00, btime: 0.3870 s, mbtime: 0.3900 s
(Iter 327160) Batch 134200/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9978, g_l1:0.8814 l1_w: 100.00, btime: 0.3917 s, mbtime: 0.3900 s
(Iter 327210) Batch 134250/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0016, g_l1:0.9665 l1_w: 100.00, btime: 0.3924 s, mbtime: 0.3900 s
(Iter 327260) Batch 134300/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0026, g_l1:0.9642 l1_w: 100.00, btime: 0.3819 s, mbtime: 0.3900 s
(Iter 327310) Batch 134350/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0066, g_l1:1.2106 l1_w: 100.00, btime: 0.3926 s, mbtime: 0.3900 s
(Iter 327360) Batch 134400/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0050, g_l1:1.3617 l1_w: 100.00, btime: 0.3988 s, mbtime: 0.3900 s
(Iter 327410) Batch 134450/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0033, g_l1:1.2100 l1_w: 100.00, btime: 0.3714 s, mbtime: 0.3900 s
(Iter 327460) Batch 134500/192960 (Epoch 2) d_real:0.0001, d_fake:0.0001, g_adv:1.0206, g_l1:1.3808 l1_w: 100.00, btime: 0.3823 s, mbtime: 0.3900 s
(Iter 327510) Batch 134550/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9973, g_l1:0.9847 l1_w: 100.00, btime: 0.3922 s, mbtime: 0.3900 s
(Iter 327560) Batch 134600/192960 (Epoch 2) d_real:0.0002, d_fake:0.0000, g_adv:0.9979, g_l1:1.0549 l1_w: 100.00, btime: 0.3909 s, mbtime: 0.3900 s
(Iter 327610) Batch 134650/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0017, g_l1:1.0839 l1_w: 100.00, btime: 0.3899 s, mbtime: 0.3900 s
(Iter 327660) Batch 134700/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0117, g_l1:1.0465 l1_w: 100.00, btime: 0.4104 s, mbtime: 0.3900 s
(Iter 327710) Batch 134750/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9929, g_l1:1.1319 l1_w: 100.00, btime: 0.3819 s, mbtime: 0.3900 s
(Iter 327760) Batch 134800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0034, g_l1:1.3084 l1_w: 100.00, btime: 0.3919 s, mbtime: 0.3900 s
(Iter 327810) Batch 134850/192960 (Epoch 2) d_real:0.0030, d_fake:0.0022, g_adv:1.0272, g_l1:0.9971 l1_w: 100.00, btime: 0.3918 s, mbtime: 0.3900 s
(Iter 327860) Batch 134900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9980, g_l1:0.9028 l1_w: 100.00, btime: 0.3711 s, mbtime: 0.3900 s
(Iter 327910) Batch 134950/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9986, g_l1:1.2353 l1_w: 100.00, btime: 0.3917 s, mbtime: 0.3900 s
(Iter 327960) Batch 135000/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0024, g_l1:1.4919 l1_w: 100.00, btime: 0.3906 s, mbtime: 0.3900 s
(Iter 328010) Batch 135050/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9991, g_l1:1.2979 l1_w: 100.00, btime: 0.3922 s, mbtime: 0.3900 s
(Iter 328060) Batch 135100/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9998, g_l1:1.0280 l1_w: 100.00, btime: 0.3943 s, mbtime: 0.3900 s
(Iter 328110) Batch 135150/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9963, g_l1:1.0850 l1_w: 100.00, btime: 0.3814 s, mbtime: 0.3900 s
(Iter 328160) Batch 135200/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0003, g_l1:1.1903 l1_w: 100.00, btime: 0.3819 s, mbtime: 0.3900 s
(Iter 328210) Batch 135250/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0013, g_l1:0.9554 l1_w: 100.00, btime: 0.3924 s, mbtime: 0.3900 s
(Iter 328260) Batch 135300/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0003, g_l1:0.7821 l1_w: 100.00, btime: 0.3819 s, mbtime: 0.3900 s
(Iter 328310) Batch 135350/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0027, g_l1:1.1067 l1_w: 100.00, btime: 0.3912 s, mbtime: 0.3900 s
(Iter 328360) Batch 135400/192960 (Epoch 2) d_real:0.0002, d_fake:0.0000, g_adv:0.9961, g_l1:0.9136 l1_w: 100.00, btime: 0.3905 s, mbtime: 0.3900 s
(Iter 328410) Batch 135450/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0037, g_l1:0.9134 l1_w: 100.00, btime: 0.3988 s, mbtime: 0.3900 s
(Iter 328460) Batch 135500/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0058, g_l1:1.0748 l1_w: 100.00, btime: 0.3816 s, mbtime: 0.3900 s
(Iter 328510) Batch 135550/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0006, g_l1:0.7984 l1_w: 100.00, btime: 0.3823 s, mbtime: 0.3900 s
(Iter 328560) Batch 135600/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9975, g_l1:0.9948 l1_w: 100.00, btime: 0.3905 s, mbtime: 0.3900 s
(Iter 328610) Batch 135650/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9983, g_l1:1.1362 l1_w: 100.00, btime: 0.3881 s, mbtime: 0.3900 s
(Iter 328660) Batch 135700/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0029, g_l1:1.1336 l1_w: 100.00, btime: 0.3911 s, mbtime: 0.3900 s
(Iter 328710) Batch 135750/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9981, g_l1:1.0135 l1_w: 100.00, btime: 0.3908 s, mbtime: 0.3900 s
(Iter 328760) Batch 135800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9980, g_l1:0.9794 l1_w: 100.00, btime: 0.3916 s, mbtime: 0.3900 s
(Iter 328810) Batch 135850/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9996, g_l1:0.9934 l1_w: 100.00, btime: 0.3901 s, mbtime: 0.3900 s
(Iter 328860) Batch 135900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0021, g_l1:1.2133 l1_w: 100.00, btime: 0.3804 s, mbtime: 0.3900 s
(Iter 328910) Batch 135950/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0012, g_l1:0.9283 l1_w: 100.00, btime: 0.3910 s, mbtime: 0.3900 s
(Iter 328960) Batch 136000/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9973, g_l1:0.8692 l1_w: 100.00, btime: 0.3940 s, mbtime: 0.3900 s
(Iter 329010) Batch 136050/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0011, g_l1:1.1282 l1_w: 100.00, btime: 0.3914 s, mbtime: 0.3900 s
(Iter 329060) Batch 136100/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0052, g_l1:1.3697 l1_w: 100.00, btime: 0.3900 s, mbtime: 0.3900 s
(Iter 329110) Batch 136150/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9960, g_l1:0.8896 l1_w: 100.00, btime: 0.3939 s, mbtime: 0.3900 s
(Iter 329160) Batch 136200/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0000, g_l1:0.9134 l1_w: 100.00, btime: 0.3911 s, mbtime: 0.3900 s
(Iter 329210) Batch 136250/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0045, g_l1:1.1111 l1_w: 100.00, btime: 0.3922 s, mbtime: 0.3900 s
(Iter 329260) Batch 136300/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0034, g_l1:0.9657 l1_w: 100.00, btime: 0.3994 s, mbtime: 0.3900 s
(Iter 329310) Batch 136350/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9988, g_l1:0.9479 l1_w: 100.00, btime: 0.3910 s, mbtime: 0.3900 s
(Iter 329360) Batch 136400/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9972, g_l1:1.1613 l1_w: 100.00, btime: 0.3891 s, mbtime: 0.3900 s
(Iter 329410) Batch 136450/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9998, g_l1:0.9992 l1_w: 100.00, btime: 0.3924 s, mbtime: 0.3900 s
(Iter 329460) Batch 136500/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9993, g_l1:0.8388 l1_w: 100.00, btime: 0.3815 s, mbtime: 0.3900 s
(Iter 329510) Batch 136550/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9991, g_l1:1.1710 l1_w: 100.00, btime: 0.3919 s, mbtime: 0.3900 s
(Iter 329560) Batch 136600/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9971, g_l1:0.8966 l1_w: 100.00, btime: 0.3927 s, mbtime: 0.3900 s
(Iter 329610) Batch 136650/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9984, g_l1:1.1915 l1_w: 100.00, btime: 0.3814 s, mbtime: 0.3900 s
(Iter 329660) Batch 136700/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9998, g_l1:0.6942 l1_w: 100.00, btime: 0.3920 s, mbtime: 0.3900 s
(Iter 329710) Batch 136750/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9987, g_l1:0.8369 l1_w: 100.00, btime: 0.3893 s, mbtime: 0.3900 s
(Iter 329760) Batch 136800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9997, g_l1:0.8285 l1_w: 100.00, btime: 0.4070 s, mbtime: 0.3900 s
(Iter 329810) Batch 136850/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0004, g_l1:1.0767 l1_w: 100.00, btime: 0.3919 s, mbtime: 0.3900 s
(Iter 329860) Batch 136900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0024, g_l1:1.3732 l1_w: 100.00, btime: 0.3906 s, mbtime: 0.3900 s
(Iter 329910) Batch 136950/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9990, g_l1:0.9926 l1_w: 100.00, btime: 0.3920 s, mbtime: 0.3900 s
(Iter 329960) Batch 137000/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9996, g_l1:0.8273 l1_w: 100.00, btime: 0.3827 s, mbtime: 0.3900 s
(Iter 330010) Batch 137050/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0019, g_l1:1.4187 l1_w: 100.00, btime: 0.3916 s, mbtime: 0.3900 s
(Iter 330060) Batch 137100/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9966, g_l1:1.4274 l1_w: 100.00, btime: 0.3911 s, mbtime: 0.3900 s
(Iter 330110) Batch 137150/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9965, g_l1:1.2215 l1_w: 100.00, btime: 0.3939 s, mbtime: 0.3900 s
(Iter 330160) Batch 137200/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9973, g_l1:1.4463 l1_w: 100.00, btime: 0.3914 s, mbtime: 0.3900 s
(Iter 330210) Batch 137250/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9986, g_l1:1.0584 l1_w: 100.00, btime: 0.3951 s, mbtime: 0.3900 s
(Iter 330260) Batch 137300/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9993, g_l1:0.9565 l1_w: 100.00, btime: 0.3814 s, mbtime: 0.3900 s
(Iter 330310) Batch 137350/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0000, g_l1:1.5111 l1_w: 100.00, btime: 0.3921 s, mbtime: 0.3900 s
(Iter 330360) Batch 137400/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9998, g_l1:1.2216 l1_w: 100.00, btime: 0.3919 s, mbtime: 0.3900 s
(Iter 330410) Batch 137450/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0053, g_l1:1.0578 l1_w: 100.00, btime: 0.3922 s, mbtime: 0.3900 s
(Iter 330460) Batch 137500/192960 (Epoch 2) d_real:0.0001, d_fake:0.0002, g_adv:1.0134, g_l1:1.0979 l1_w: 100.00, btime: 0.3923 s, mbtime: 0.3900 s
(Iter 330510) Batch 137550/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0071, g_l1:1.0402 l1_w: 100.00, btime: 0.3927 s, mbtime: 0.3900 s
(Iter 330560) Batch 137600/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9985, g_l1:0.9621 l1_w: 100.00, btime: 0.3918 s, mbtime: 0.3900 s
(Iter 330610) Batch 137650/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9935, g_l1:0.9051 l1_w: 100.00, btime: 0.3911 s, mbtime: 0.3900 s
(Iter 330660) Batch 137700/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9976, g_l1:0.9617 l1_w: 100.00, btime: 0.3904 s, mbtime: 0.3900 s
(Iter 330710) Batch 137750/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0062, g_l1:1.3656 l1_w: 100.00, btime: 0.3906 s, mbtime: 0.3900 s
(Iter 330760) Batch 137800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0010, g_l1:1.0610 l1_w: 100.00, btime: 0.3848 s, mbtime: 0.3900 s
(Iter 330810) Batch 137850/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0000, g_l1:1.2604 l1_w: 100.00, btime: 0.3920 s, mbtime: 0.3900 s
(Iter 330860) Batch 137900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9999, g_l1:0.8343 l1_w: 100.00, btime: 0.3911 s, mbtime: 0.3900 s
(Iter 330910) Batch 137950/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9983, g_l1:0.9179 l1_w: 100.00, btime: 0.3621 s, mbtime: 0.3900 s
(Iter 330960) Batch 138000/192960 (Epoch 2) d_real:0.0002, d_fake:0.0000, g_adv:0.9993, g_l1:1.2674 l1_w: 100.00, btime: 0.3816 s, mbtime: 0.3900 s
(Iter 331010) Batch 138050/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9987, g_l1:0.9835 l1_w: 100.00, btime: 0.3877 s, mbtime: 0.3900 s
(Iter 331060) Batch 138100/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0011, g_l1:0.9939 l1_w: 100.00, btime: 0.3919 s, mbtime: 0.3900 s
(Iter 331110) Batch 138150/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0050, g_l1:1.0176 l1_w: 100.00, btime: 0.3814 s, mbtime: 0.3900 s
(Iter 331160) Batch 138200/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9979, g_l1:1.0429 l1_w: 100.00, btime: 0.3922 s, mbtime: 0.3900 s
(Iter 331210) Batch 138250/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9923, g_l1:1.1344 l1_w: 100.00, btime: 0.3916 s, mbtime: 0.3900 s
(Iter 331260) Batch 138300/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9942, g_l1:1.0159 l1_w: 100.00, btime: 0.3815 s, mbtime: 0.3900 s
(Iter 331310) Batch 138350/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0058, g_l1:1.2820 l1_w: 100.00, btime: 0.3915 s, mbtime: 0.3900 s
(Iter 331360) Batch 138400/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9999, g_l1:0.8719 l1_w: 100.00, btime: 0.3925 s, mbtime: 0.3900 s
(Iter 331410) Batch 138450/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9994, g_l1:0.8624 l1_w: 100.00, btime: 0.3922 s, mbtime: 0.3900 s
(Iter 331460) Batch 138500/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:1.0007, g_l1:0.8755 l1_w: 100.00, btime: 0.3814 s, mbtime: 0.3900 s
(Iter 331510) Batch 138550/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0023, g_l1:0.8846 l1_w: 100.00, btime: 0.3994 s, mbtime: 0.3900 s
(Iter 331560) Batch 138600/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9869, g_l1:0.9394 l1_w: 100.00, btime: 0.3925 s, mbtime: 0.3900 s
(Iter 331610) Batch 138650/192960 (Epoch 2) d_real:0.0000, d_fake:0.0001, g_adv:0.9914, g_l1:1.2928 l1_w: 100.00, btime: 0.3986 s, mbtime: 0.3900 s
(Iter 331660) Batch 138700/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0003, g_l1:1.5061 l1_w: 100.00, btime: 0.4104 s, mbtime: 0.3900 s
(Iter 331710) Batch 138750/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9973, g_l1:0.9851 l1_w: 100.00, btime: 0.3820 s, mbtime: 0.3900 s
(Iter 331760) Batch 138800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0002, g_adv:0.9852, g_l1:1.2096 l1_w: 100.00, btime: 0.3824 s, mbtime: 0.3900 s
(Iter 331810) Batch 138850/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0000, g_l1:0.8797 l1_w: 100.00, btime: 0.3915 s, mbtime: 0.3900 s
(Iter 331860) Batch 138900/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9994, g_l1:1.1386 l1_w: 100.00, btime: 0.3822 s, mbtime: 0.3900 s
(Iter 331910) Batch 138950/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9991, g_l1:0.9466 l1_w: 100.00, btime: 0.3917 s, mbtime: 0.3900 s
(Iter 331960) Batch 139000/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0018, g_l1:0.8605 l1_w: 100.00, btime: 0.3951 s, mbtime: 0.3900 s
(Iter 332010) Batch 139050/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9995, g_l1:0.9093 l1_w: 100.00, btime: 0.3923 s, mbtime: 0.3900 s
(Iter 332060) Batch 139100/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9964, g_l1:1.2309 l1_w: 100.00, btime: 0.3822 s, mbtime: 0.3900 s
(Iter 332110) Batch 139150/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9995, g_l1:1.2498 l1_w: 100.00, btime: 0.3914 s, mbtime: 0.3900 s
(Iter 332160) Batch 139200/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0030, g_l1:1.0337 l1_w: 100.00, btime: 0.3918 s, mbtime: 0.3900 s
(Iter 332210) Batch 139250/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9997, g_l1:1.1210 l1_w: 100.00, btime: 0.3935 s, mbtime: 0.3900 s
(Iter 332260) Batch 139300/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9952, g_l1:1.0997 l1_w: 100.00, btime: 0.3899 s, mbtime: 0.3900 s
(Iter 332310) Batch 139350/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9990, g_l1:1.1243 l1_w: 100.00, btime: 0.3813 s, mbtime: 0.3900 s
(Iter 332360) Batch 139400/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0002, g_l1:0.9795 l1_w: 100.00, btime: 0.3809 s, mbtime: 0.3900 s
(Iter 332410) Batch 139450/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0005, g_l1:0.9404 l1_w: 100.00, btime: 0.3924 s, mbtime: 0.3900 s
(Iter 332460) Batch 139500/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9983, g_l1:1.4633 l1_w: 100.00, btime: 0.3914 s, mbtime: 0.3900 s
(Iter 332510) Batch 139550/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0008, g_l1:1.1339 l1_w: 100.00, btime: 0.3816 s, mbtime: 0.3900 s
(Iter 332560) Batch 139600/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9995, g_l1:1.0926 l1_w: 100.00, btime: 0.3917 s, mbtime: 0.3900 s
(Iter 332610) Batch 139650/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0011, g_l1:1.0742 l1_w: 100.00, btime: 0.3914 s, mbtime: 0.3900 s
(Iter 332660) Batch 139700/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:1.0008, g_l1:0.9725 l1_w: 100.00, btime: 0.3920 s, mbtime: 0.3900 s
(Iter 332710) Batch 139750/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9909, g_l1:1.2351 l1_w: 100.00, btime: 0.3921 s, mbtime: 0.3900 s
(Iter 332760) Batch 139800/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9994, g_l1:0.9440 l1_w: 100.00, btime: 0.3931 s, mbtime: 0.3900 s
(Iter 332810) Batch 139850/192960 (Epoch 2) d_real:0.0001, d_fake:0.0000, g_adv:0.9983, g_l1:0.8522 l1_w: 100.00, btime: 0.3912 s, mbtime: 0.3900 s
(Iter 332860) Batch 139900/192960 (Epoch 2) d_real:0.0000, d_fake:0.0000, g_adv:0.9977, g_l1:1.1598 l1_w: 100.00, btime: 0.3919 s, mbtime: 0.3900 s
